Permit Number,Permit Type,Permit Type Definition,Permit Creation Date,Block,Lot,Street Number,Street Number Suffix,Street Name,Street Suffix,Unit,Unit Suffix,Description,Current Status,Current Status Date,Filed Date,Issued Date,Completed Date,First Construction Document Date,Structural Notification,Number of Existing Stories,Number of Proposed Stories,Voluntary Soft-Story Retrofit,Fire Only Permit,Permit Expiration Date,Estimated Cost,Revised Cost,Existing Use,Existing Units,Proposed Use,Proposed Units,Plansets,TIDF Compliance,Existing Construction Type,Existing Construction Type Description,Proposed Construction Type,Proposed Construction Type Description,Site Permit,Supervisor District,Neighborhoods - Analysis Boundaries,Zipcode,Location,Record ID,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Zip Codes,DELETE - Fire Prevention Districts,DELETE - Supervisor Districts,DELETE - Current Police Districts,DELETE - Supervisorial_Districts_Waterline_data_from_7pkg_wer3,apn,new_units
201901079747,3,additions alterations or repairs,2019-01-07,0248,008,1306,,California,St,0.0,,addition of one adu to an (e) 6 unit bldg within (e) envelope per ord- 162-16 for a total of 7 dwellings,issued,2020-02-24,2019-01-07,2020-02-24,,,,4.0,4.0,,,2021-02-24,85300.0,120000.0,apartments,6.0,apartments,7.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,3.0,Nob Hill,94109.0,"(37.79138816275067, -122.41603803104773)",1537091420497,16.0,6.0,3.0,21.0,28858.0,5.0,10.0,1.0,2.0,0248/008,1.0
202008081377,3,additions alterations or repairs,2020-08-08,5863,003,14,,University,St,,,"develop new adu per ordinance 95-17 on 1st floor with 7'10"" 1st floor rear addition, 216 sf. existing 2nd floor dwelling unit renovation with new 1st floor roof deck and stair to yard.",filed,2020-08-08,2020-08-08,,,,,2.0,2.0,,,,200000.0,,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,9.0,Portola,94134.0,"(37.73017822039629, -122.41585691807941)",1595691189629,92.0,2.0,2.0,25.0,309.0,9.0,7.0,3.0,7.0,5863/003,1.0
202007109964,3,additions alterations or repairs,2020-07-10,3502,108,198,,Valencia,St,,,"altered site permit revision to pa #201408053094s, ncrease unit count fr 28 to 29 unts, eliminate basement, garage parking, relocate to g/f, revise to unit layout, stair, roofdeck & ext facde essign, add addresses 100 duboce(residential lobby), 196 valencia st (comm space).",issued,2020-12-23,2020-07-10,2020-12-23,,,,,5.0,,,2021-04-23,1.0,1.0,,,apartments,29.0,2.0,,,,5.0,wood frame (5),Y,8.0,Mission,94103.0,"(37.770096284858695, -122.42268628570866)",1593630513537,32.0,1.0,5.0,20.0,28853.0,8.0,5.0,2.0,1.0,3502/108,29.0
202008081382,3,additions alterations or repairs,2020-08-08,1154,031,1725,,Turk,St,0.0,,the scope of work is to add three new accessory dwelling units to the ground level per ordinance no. 162-16. the three new adu's will be one-bedroom units.,filed,2020-08-08,2020-08-08,,,,,4.0,4.0,,,,230000.0,,apartments,12.0,apartments,15.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,5.0,Western Addition,94115.0,"(37.77957595204893, -122.43751867805713)",1595698410646,97.0,4.0,11.0,39.0,29490.0,15.0,11.0,8.0,10.0,1154/031,3.0
202007109964,3,additions alterations or repairs,2020-07-10,3502,108,196,,Valencia,St,,,"altered site permit revision to pa #201408053094s, ncrease unit count fr 28 to 29 unts, eliminate basement, garage parking, relocate to g/f, revise to unit layout, stair, roofdeck & ext facde essign, add addresses 100 duboce(residential lobby), 196 valencia st (comm space).",issued,2020-12-23,2020-07-10,2020-12-23,,,,,5.0,,,2021-04-23,1.0,1.0,,,apartments,29.0,2.0,,,,5.0,wood frame (5),Y,8.0,Mission,94103.0,"(37.770096284858695, -122.42268628570866)",1593629517012,32.0,1.0,5.0,20.0,28853.0,8.0,5.0,2.0,1.0,3502/108,29.0
201812269125,3,additions alterations or repairs,2018-12-26,1713,009,1247,,37th,Av,,,"comply w/ complaint# 2018-011698 enf. add (legalize) dwelling unit installed w/o permit per ord# 95-17. legalize kitchen, all work at ground flr.",filed,2018-12-26,2018-12-26,,,,,3.0,3.0,,,,15000.0,15000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,4.0,Sunset/Parkside,94122.0,"(37.7636630282687, -122.49680992853533)",1536209111231,39.0,10.0,7.0,35.0,56.0,1.0,3.0,5.0,4.0,1713/009,1.0
202007099860,3,additions alterations or repairs,2020-07-09,2696,041,648,,Castro,St,,,adding 3 adu units within (e) bldg envelop per ord# 162-16.  ref. to approved permits: 1) soft story permit #2017.0315.8460 & 2017.0915.84612) structural revision/storage addition permit #2019.0319.5708 & 2019.0319.5709,filed,2020-07-09,2020-07-09,,,,,4.0,4.0,,,,187500.0,,apartments,3.0,apartments,6.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,8.0,Castro/Upper Market,94114.0,"(37.75846493060119, -122.43516428488422)",1593499142057,115.0,3.0,5.0,5.0,28862.0,2.0,5.0,7.0,1.0,2696/041,3.0
201905070003,3,additions alterations or repairs,2019-05-07,1217,006,313,,Scott,St,,,"voluntary structural upgrade, new studio, 1 bath unit. (n) kitchen, remodel master, small 3-story addition.",filed,2019-05-07,2019-05-07,,,,Y,3.0,3.0,,,,300000.0,,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,5.0,Haight Ashbury,94117.0,"(37.77284819997279, -122.43595977550706)",155139692684,26.0,4.0,11.0,3.0,29492.0,15.0,11.0,8.0,10.0,1217/006,1.0
201504224344,3,additions alterations or repairs,2015-04-22,0306,020,555,,Post,St,,,"flrs:  4-7; the project scope of work consist of converting (e) suites into separate guestrooms,interior renovation of all (e) guest restrms incl finishes & plmbg fixtures & upgrade of (e)accessible rooms to be fully compliant for 555 post st bldg.a total of 17 new guestrooms will be added.",complete,2016-09-08,2015-04-22,2015-07-24,2016-09-08,,,8.0,8.0,,,2018-07-08,1000000.0,1200000.0,tourist hotel/motel,64.0,tourist hotel/motel,81.0,2.0,,3.0,constr type 3,3.0,constr type 3,,3.0,Tenderloin,94102.0,"(37.787682705948754, -122.41094342952921)",137899667370,50.0,6.0,3.0,36.0,28852.0,5.0,10.0,1.0,2.0,0306/020,17.0
201504224304,3,additions alterations or repairs,2015-04-22,1781,033,1354,,27th,Av,,,"legalize 1st floor unit per zoning permitted. renovation: 1st floor - entrance door & kitchen relocation.  2nd floor:  fill lightwell, add full bath. rebuild rear stair.",complete,2017-09-19,2015-04-22,2016-07-21,2017-09-19,,Y,2.0,2.0,,,2017-07-16,35000.0,35000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,4.0,Sunset/Parkside,94122.0,"(37.76216341629109, -122.48529817706867)",1378944113907,39.0,10.0,7.0,35.0,56.0,1.0,3.0,5.0,4.0,1781/033,1.0
201504224286,3,additions alterations or repairs,2015-04-22,4276,028,2829,,25th,St,,,"horizontal & vertical addition to a single family building for 4 residential units including (n) bathrooms, bedrooms & kitchens for all units.",complete,2020-10-22,2015-04-22,2018-05-18,2020-10-22,2018-07-03,Y,1.0,4.0,,,2021-05-02,800000.0,1200000.0,"warehouse,no frnitur",0.0,apartments,4.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,9.0,Mission,94110.0,"(37.75105501798498, -122.40670710526649)",1378915173118,53.0,3.0,2.0,20.0,28859.0,10.0,7.0,7.0,7.0,4276/028,4.0
201504214240,3,additions alterations or repairs,2015-04-21,5938,049,1315,,Silliman,St,,,"unit legalization per ordinance 43-14 (existing 1/f family room, bedroom and bathroom, storage room under appln #200806124246)",complete,2016-05-20,2015-04-21,2015-12-30,2016-05-20,,,2.0,2.0,,,2016-12-24,8000.0,16000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,9.0,Excelsior,94134.0,"(37.72762099112064, -122.41816512245578)",1378856191840,92.0,2.0,2.0,7.0,309.0,9.0,7.0,3.0,7.0,5938/049,1.0
201812219017,3,additions alterations or repairs,2018-12-21,1198,022,524,,Central,Av,,,"conversion of (e) garage to single dwelling unit (adu) per ord#162-16. minor structural alteration, (n) non-bearing walls, minor alteration to front & rear facades, (n) mech & elect improvements to accomodate (n) residential unit. maher n/a.",issued,2020-06-02,2018-12-21,2020-06-02,,,,3.0,3.0,,,2021-06-02,85000.0,140888.0,apartments,4.0,apartments,5.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,5.0,Lone Mountain/USF,94117.0,"(37.774588802420496, -122.44419728821835)",153607992111,24.0,7.0,11.0,18.0,29492.0,15.0,11.0,8.0,10.0,1198/022,1.0
201504214238,3,additions alterations or repairs,2015-04-21,7031,011A,44,,Del Monte,St,,,legalize kitchen per ord 43-14. add bathroom in laundry room.,cancelled,2020-03-04,2015-04-21,,,,,2.0,2.0,,,,20000.0,20000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,11.0,Outer Mission,94112.0,"(37.71615570936265, -122.44347759617459)",1378849218383,80.0,9.0,1.0,28.0,28861.0,9.0,6.0,4.0,8.0,7031/011A,1.0
201504214225,3,additions alterations or repairs,2015-04-21,1735,004,1227,,15th,Av,,,"convert unconditioned garage space to conditioned space with a new dwelling unit. extend 1st, 2nd & 3rd floors to the rear. add new floor area. remodel kitchen & powder room on 2nd floor. new unit will have 1 bed & 1 bath.",complete,2017-11-17,2015-04-21,2015-12-09,2017-11-17,2016-04-25,Y,4.0,4.0,,,2018-11-23,200000.0,303500.0,1 family dwelling,1.0,1 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,5.0,Inner Sunset,94122.0,"(37.765049346376074, -122.47322274899834)",1378836112190,109.0,10.0,11.0,14.0,56.0,11.0,11.0,5.0,10.0,1735/004,1.0
202008131703,3,additions alterations or repairs,2020-08-13,5992A,071,493,,Cambridge,St,,,temporary sales office. restroom in future. unit# 53. ref pa# 201012227258-s,filed,2020-08-13,2020-08-13,,,,,,3.0,,,,15000.0,,,,2 family dwelling,2.0,2.0,,,,5.0,wood frame (5),,9.0,Portola,94134.0,"(37.725724120371645, -122.41732492589377)",1596082516428,92.0,2.0,2.0,25.0,309.0,9.0,7.0,3.0,7.0,5992A/071,2.0
201504244517,3,additions alterations or repairs,2015-04-24,1524,018A,2930,,Anza,St,,,horizontal extension only of enlarging an (e) 2 stories. 1 unit res'd bldg to a 2 units res'd bldg. no work at front of bldg. no height change. (e) 6 bedrooms (n) 6 bedrooms (e) 2 baths (n) 5 baths.,issued,2015-10-22,2015-04-24,2015-10-22,,2016-03-16,Y,2.0,2.0,,,2018-10-06,150000.0,310000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,1.0,Outer Richmond,94121.0,"(37.77862753554032, -122.47988421560943)",1379221102796,8.0,8.0,4.0,29.0,55.0,11.0,2.0,9.0,9.0,1524/018A,1.0
202007099857,3,additions alterations or repairs,2020-07-09,2696,040,642,,Castro,St,,,adding 3 adu units within (e) bldg envelop for lot 040 per ord# 162-16. ref to approved soft story pa# 1) 201709158460 & 201709158461. 2) structural revision/storage addition permit #2019.0319.5708 & 2019.0319.5709,filed,2020-07-09,2020-07-09,,,,,4.0,4.0,,,,187500.0,,apartments,3.0,apartments,5.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,8.0,Castro/Upper Market,94114.0,"(37.75853339275084, -122.43517082621071)",1593491142056,115.0,3.0,5.0,5.0,28862.0,2.0,5.0,7.0,1.0,2696/040,2.0
202007099860,3,additions alterations or repairs,2020-07-09,2696,041,652,,Castro,St,,,adding 3 adu units within (e) bldg envelop per ord# 162-16.  ref. to approved permits: 1) soft story permit #2017.0315.8460 & 2017.0915.84612) structural revision/storage addition permit #2019.0319.5708 & 2019.0319.5709,filed,2020-07-09,2020-07-09,,,,,4.0,4.0,,,,187500.0,,apartments,3.0,apartments,6.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,8.0,Castro/Upper Market,94114.0,"(37.75846493060119, -122.43516428488422)",1593498495971,115.0,3.0,5.0,5.0,28862.0,2.0,5.0,7.0,1.0,2696/041,3.0
201808248251,3,additions alterations or repairs,2018-08-24,2038A,014,1773,,11th,Av,,,legalization of dwelling unit installed without a permit.per ordinance 43-14. location of unit is 1st floor,complete,2019-12-06,2018-08-24,2019-01-08,2019-12-06,,,3.0,3.0,,,2021-12-23,13500.0,117700.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,7.0,Inner Sunset,94122.0,"(37.75516813717666, -122.46816954972519)",1537217513909,44.0,10.0,8.0,14.0,56.0,1.0,4.0,5.0,5.0,2038A/014,1.0
202007099860,3,additions alterations or repairs,2020-07-09,2696,041,650,,Castro,St,,,adding 3 adu units within (e) bldg envelop per ord# 162-16.  ref. to approved permits: 1) soft story permit #2017.0315.8460 & 2017.0915.84612) structural revision/storage addition permit #2019.0319.5708 & 2019.0319.5709,filed,2020-07-09,2020-07-09,,,,,4.0,4.0,,,,187500.0,,apartments,3.0,apartments,6.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,8.0,Castro/Upper Market,94114.0,"(37.75846493060119, -122.43516428488422)",1593497495970,115.0,3.0,5.0,5.0,28862.0,2.0,5.0,7.0,1.0,2696/041,3.0
201901089871,3,additions alterations or repairs,2019-01-08,6633,013A,150,,Day,St,,,"legalize an (e) unit per ord# 43-14. non-legal unit is a 1-bedroom, 1 bathroom unit. per no. fs-05. 1st flr egress pathway & legalized unit req'd fire sprinkler system. fire-sprinkler wiil be under separate permit. per info sheet g-17#2, a application shall be filed for street tree.",filed,2019-01-08,2019-01-08,,,,,3.0,3.0,,,,25000.0,,apartments,3.0,apartments,4.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,8.0,Noe Valley,94131.0,"(37.7432053899853, -122.4255641481694)",1537268209646,84.0,9.0,5.0,22.0,63.0,2.0,5.0,4.0,1.0,6633/013A,1.0
201805017860,3,additions alterations or repairs,2018-05-01,0840,019,445,,Oak,St,,,"convert (e) 1st fl garage into a (n) 3 bedroom, 2 bath adu unit per ord# 162-16. remove & replace (e) fountation.",issued,2019-04-12,2018-05-01,2019-04-12,,,,4.0,4.0,,,2022-03-27,100000.0,150000.0,apartments,3.0,apartments,4.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,5.0,Hayes Valley,94102.0,"(37.77430527283847, -122.42657944741906)",1537286513910,26.0,4.0,11.0,9.0,28852.0,7.0,11.0,6.0,10.0,0840/019,1.0
201901099895,3,additions alterations or repairs,2019-01-09,4150,034,2763,,22nd,St,,,"vertical addition & remodel (e) sfh: create 1br residential unit @ 1st flr; remodel 3rd flr. add stairs to connect to 2nd flr; add (n) bath @ 3rd flr; construct (n) roof over rear 2/3 of structure, (n) street tree.",issued,2020-08-26,2019-01-09,2020-08-26,,,Y,3.0,3.0,,,2021-08-26,150000.0,300000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,9.0,Mission,94110.0,"(37.75574590580389, -122.40985822269765)",1537302171328,53.0,3.0,2.0,20.0,28859.0,2.0,7.0,7.0,7.0,4150/034,1.0
201506058279,3,additions alterations or repairs,2015-06-05,0757,027,1239,,Turk,St,,,"provide & install area of rescue assistance system - 1 master stations, 8 call stations, 1 relay cabinet, 1 battery cabinet. ref #2012.0710.4447-s5",issued,2015-10-06,2015-06-05,2015-10-06,,,,,5.0,,Y,2016-09-30,12000.0,25000.0,vacant lot,,apartments,98.0,2.0,,,,5.0,wood frame (5),,5.0,Western Addition,94115.0,"(37.78062113447724, -122.42956429653289)",1384205487851,97.0,4.0,11.0,39.0,29490.0,7.0,11.0,6.0,10.0,0757/027,98.0
201710121024,3,additions alterations or repairs,2017-10-12,4336,002A,2832,,Bryant,St,,,"construct (1) bedroom, (1) bath adu unit @ 1st floor per ord #162-16",complete,2019-12-20,2017-10-12,2019-01-09,2019-12-20,,,3.0,3.0,,,2020-01-04,65000.0,80000.0,2 family dwelling,2.0,apartments,3.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,9.0,Mission,94110.0,"(37.749081752430214, -122.40909535681669)",1537303513912,53.0,3.0,2.0,20.0,28859.0,2.0,7.0,7.0,7.0,4336/002A,1.0
201901099960,3,additions alterations or repairs,2019-01-09,1530,023,430,,15th,Av,0.0,,convert storage and utilty space into (1) (n) dwelling unit per ord# 162-16 w/ (1) bedroom & (1) bathroom. entire ground flr to be sprinklered per nfpa 13r. **maher n/a**,complete,2020-11-16,2019-01-09,2019-08-23,2020-11-16,,,4.0,4.0,,,2020-08-23,75000.0,80000.0,apartments,12.0,apartments,13.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,1.0,Outer Richmond,94118.0,"(37.77989602335582, -122.47358636447349)",1537413400759,5.0,8.0,4.0,29.0,54.0,11.0,2.0,9.0,9.0,1530/023,1.0
202007099857,3,additions alterations or repairs,2020-07-09,2696,040,646,,Castro,St,,,adding 3 adu units within (e) bldg envelop for lot 040 per ord# 162-16. ref to approved soft story pa# 1) 201709158460 & 201709158461. 2) structural revision/storage addition permit #2019.0319.5708 & 2019.0319.5709,filed,2020-07-09,2020-07-09,,,,,4.0,4.0,,,,187500.0,,apartments,3.0,apartments,5.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,8.0,Castro/Upper Market,94114.0,"(37.75853339275084, -122.43517082621071)",1593493495969,115.0,3.0,5.0,5.0,28862.0,2.0,5.0,7.0,1.0,2696/040,2.0
202008121621,3,additions alterations or repairs,2020-08-12,2197,002E,2145,,20th,Av,,,convert lower floor of an existing single family dwelling unit into a new adu. convert one existing bedroom into a kitchen per building ordinance 162-16.,filed,2020-08-12,2020-08-12,,,,,2.0,2.0,,,,64447.14,,1 family dwelling,1.0,1 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,4.0,Sunset/Parkside,94116.0,"(37.747724603817375, -122.47742194521327)",1595998129562,40.0,10.0,7.0,35.0,29491.0,1.0,3.0,5.0,4.0,2197/002E,1.0
202007099857,3,additions alterations or repairs,2020-07-09,2696,040,644,,Castro,St,,,adding 3 adu units within (e) bldg envelop for lot 040 per ord# 162-16. ref to approved soft story pa# 1) 201709158460 & 201709158461. 2) structural revision/storage addition permit #2019.0319.5708 & 2019.0319.5709,filed,2020-07-09,2020-07-09,,,,,4.0,4.0,,,,187500.0,,apartments,3.0,apartments,5.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,8.0,Castro/Upper Market,94114.0,"(37.75853339275084, -122.43517082621071)",1593492495968,115.0,3.0,5.0,5.0,28862.0,2.0,5.0,7.0,1.0,2696/040,2.0
202008121637,3,additions alterations or repairs,2020-08-12,2439,023,2566,,39th,Av,,,"legalize existing unauthorized dwelling unit- adu per ordinance 162-16.new two story rear yard addition. 1st floor: new kitchen, bedroom, livingroom, & laundry room. remodel existing bathroom. 2nd floor:  addition & alterations proposed under bpa# 202008121633.",filed,2020-08-12,2020-08-12,,,,,2.0,2.0,,,,83398.0,,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,4.0,Sunset/Parkside,94116.0,"(37.739011891991986, -122.49657236578827)",1596012136166,39.0,10.0,7.0,35.0,29491.0,1.0,3.0,5.0,4.0,2439/023,1.0
202008131702,3,additions alterations or repairs,2020-08-13,5992A,071,489,,Cambridge,St,,,temporary sales office in future unit# 52. ref pa# 201012227257-s.,filed,2020-08-13,2020-08-13,,,,,,3.0,,,,15000.0,,,,2 family dwelling,2.0,2.0,,,,5.0,wood frame (5),,9.0,Portola,94134.0,"(37.725724120371645, -122.41732492589377)",1596077516429,92.0,2.0,2.0,25.0,309.0,9.0,7.0,3.0,7.0,5992A/071,2.0
202007089834,3,additions alterations or repairs,2020-07-08,4072,016,725,,Rhode Island,St,,,"develop lower level space into legal adu per ordinance no-162-17. upgrade plumbing, electrical, add kitchen, bathroom. all work performed within existing envelope. no structural changes required.",filed,2020-07-08,2020-07-08,,,,,4.0,4.0,,,,100000.0,,2 family dwelling,2.0,apartments,3.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,10.0,Potrero Hill,94107.0,"(37.76057649799094, -122.40185359424814)",1593448169643,54.0,2.0,9.0,26.0,28856.0,10.0,8.0,3.0,6.0,4072/016,1.0
201901079733,3,additions alterations or repairs,2019-01-07,0848,001,349,,Fillmore,St,0.0,,addition of one adu to an (e) 12 unit bldg within (e) envelope for a total of delling units per ord. 162-16**maher n/a**,issued,2019-05-28,2019-01-07,2019-05-28,,,,4.0,4.0,,,2022-05-12,144600.0,182000.0,apartments,12.0,apartments,13.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,5.0,Hayes Valley,94117.0,"(37.772776267148714, -122.43088929428372)",1537068406264,26.0,4.0,11.0,9.0,29492.0,15.0,11.0,6.0,10.0,0848/001,1.0
201505277223,3,additions alterations or repairs,2015-05-27,0317,003,405,,Taylor,St,0.0,,"scope of work is replacement of (e) mezzanine level windows with new windows to match (e), glazing shall be vision glass, convert two (2)  existing conference rooms into 5 guestrooms. also improve (e) fitness room & (e) office space in basement level. n/a ordinance #155-13",approved,2016-01-19,2015-05-27,,,,,17.0,17.0,,,,183500.0,338000.0,tourist hotel/motel,263.0,tourist hotel/motel,268.0,2.0,,1.0,constr type 1,1.0,constr type 1,,6.0,Tenderloin,94102.0,"(37.78616497266388, -122.41167963911792)",1382834419954,20.0,5.0,10.0,36.0,28852.0,5.0,9.0,10.0,3.0,0317/003,5.0
201505277278,3,additions alterations or repairs,2015-05-27,6793,011,1794,,San Jose,Av,,,"remodel of (e) 2-story bldg w/dental office into 4-story bldg w/dental office & (4)(n) dwelling units. project will not expand the (e) bldg's footprint, vertical additions only. (e) non-complying rear yard to remain, open area (25'x25'+/-) on 3rd & 4th fl to satisfy exposure requirement. (n) found",issued,2017-03-03,2015-05-27,2017-03-03,,,Y,2.0,4.0,,,2020-02-16,1450000.0,1665000.0,office,0.0,apartments,4.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,11.0,Outer Mission,94112.0,"(37.72919317547974, -122.44008740842618)",1382910213219,94.0,9.0,1.0,28.0,28861.0,9.0,6.0,4.0,8.0,6793/011,4.0
